Geneid	symbol	DMSO_express	IBR_express	RES_express
ENSG00000026652	AGPAT4	FALSE	FALSE	FALSE
ENSG00000026751	SLAMF7	FALSE	FALSE	FALSE
ENSG00000026950	BTN3A1	FALSE	FALSE	FALSE
ENSG00000027001	MIPEP	TRUE	TRUE	TRUE
ENSG00000027075	PRKCH	FALSE	FALSE	FALSE
ENSG00000027644	INSRR	FALSE	FALSE	FALSE
ENSG00000027697	IFNGR1	TRUE	TRUE	TRUE
ENSG00000027847	B4GALT7	FALSE	FALSE	FALSE
ENSG00000027869	SH2D2A	TRUE	FALSE	TRUE
ENSG00000028116	VRK2	TRUE	TRUE	TRUE
ENSG00000028137	TNFRSF1B	TRUE	TRUE	TRUE
ENSG00000028203	VEZT	TRUE	TRUE	TRUE
ENSG00000028277	POU2F2	TRUE	TRUE	TRUE
ENSG00000028310	BRD9	TRUE	TRUE	TRUE
ENSG00000028528	SNX1	TRUE	TRUE	TRUE
ENSG00000028839	TBPL1	TRUE	TRUE	TRUE
ENSG00000029153	ARNTL2	TRUE	TRUE	TRUE
ENSG00000029363	BCLAF1	TRUE	TRUE	TRUE
ENSG00000029364	SLC39A9	TRUE	TRUE	TRUE
ENSG00000029534	ANK1	FALSE	FALSE	FALSE
ENSG00000029559	IBSP	FALSE	FALSE	FALSE
ENSG00000029639	TFB1M	TRUE	TRUE	TRUE
ENSG00000029725	RABEP1	TRUE	TRUE	TRUE
ENSG00000029993	HMGB3	TRUE	TRUE	TRUE
ENSG00000030066	NUP160	TRUE	TRUE	TRUE
ENSG00000030110	BAK1	TRUE	TRUE	TRUE
ENSG00000030304	MUSK	FALSE	FALSE	FALSE
ENSG00000030419	IKZF2	TRUE	TRUE	TRUE
ENSG00000030582	GRN	TRUE	TRUE	TRUE
ENSG00000031003	FAM13B	TRUE	TRUE	TRUE
ENSG00000031081	ARHGAP31	TRUE	TRUE	TRUE
ENSG00000031544	NR2E3	FALSE	FALSE	FALSE
ENSG00000031691	CENPQ	TRUE	TRUE	TRUE
ENSG00000031698	SARS	TRUE	TRUE	TRUE
ENSG00000031823	RANBP3	TRUE	TRUE	TRUE
ENSG00000032219	ARID4A	TRUE	TRUE	TRUE
ENSG00000032389	TSSC1	TRUE	TRUE	TRUE
ENSG00000032444	PNPLA6	TRUE	TRUE	TRUE
ENSG00000032742	IFT88	TRUE	TRUE	TRUE
ENSG00000033011	ALG1	TRUE	TRUE	TRUE
ENSG00000033030	ZCCHC8	TRUE	TRUE	TRUE
ENSG00000033050	ABCF2	TRUE	TRUE	TRUE
ENSG00000033100	CHPF2	TRUE	TRUE	TRUE
ENSG00000033122	LRRC7	FALSE	FALSE	FALSE
ENSG00000033170	FUT8	TRUE	TRUE	TRUE
ENSG00000033178	UBA6	TRUE	TRUE	TRUE
ENSG00000033327	GAB2	FALSE	TRUE	TRUE
ENSG00000033627	ATP6V0A1	TRUE	TRUE	TRUE
ENSG00000033800	PIAS1	TRUE	TRUE	TRUE
ENSG00000033867	SLC4A7	TRUE	TRUE	TRUE
ENSG00000034053	APBA2	FALSE	FALSE	FALSE
ENSG00000034063	UHRF1	TRUE	TRUE	TRUE
ENSG00000034152	MAP2K3	TRUE	TRUE	TRUE
ENSG00000034239	EFCAB1	FALSE	FALSE	FALSE
ENSG00000034510	TMSB10	TRUE	TRUE	TRUE
ENSG00000034533	ASTE1	TRUE	TRUE	TRUE
ENSG00000034677	RNF19A	TRUE	TRUE	TRUE
ENSG00000034693	PEX3	TRUE	TRUE	TRUE
ENSG00000034713	GABARAPL2	TRUE	TRUE	TRUE
ENSG00000034971	MYOC	FALSE	FALSE	FALSE
ENSG00000035115	SH3YL1	FALSE	TRUE	TRUE
ENSG00000035141	FAM136A	TRUE	TRUE	TRUE
ENSG00000035403	VCL	TRUE	TRUE	TRUE
ENSG00000035499	DEPDC1B	TRUE	TRUE	TRUE
ENSG00000035664	DAPK2	FALSE	FALSE	FALSE
ENSG00000035681	NSMAF	TRUE	TRUE	TRUE
ENSG00000035687	ADSS	TRUE	TRUE	TRUE
ENSG00000035720	STAP1	TRUE	TRUE	TRUE
ENSG00000035862	TIMP2	TRUE	TRUE	TRUE
ENSG00000035928	RFC1	TRUE	TRUE	TRUE
ENSG00000036054	TBC1D23	TRUE	TRUE	TRUE
ENSG00000036257	CUL3	TRUE	TRUE	TRUE
ENSG00000036448	MYOM2	FALSE	FALSE	FALSE
ENSG00000036473	OTC	FALSE	FALSE	FALSE
ENSG00000036530	CYP46A1	FALSE	FALSE	FALSE
ENSG00000036549	ZZZ3	TRUE	TRUE	TRUE
ENSG00000036565	SLC18A1	FALSE	FALSE	FALSE
ENSG00000036672	USP2	FALSE	FALSE	FALSE
ENSG00000036828	CASR	FALSE	FALSE	FALSE
ENSG00000037042	TUBG2	FALSE	TRUE	TRUE
ENSG00000037241	RPL26L1	TRUE	TRUE	TRUE
ENSG00000037280	FLT4	FALSE	FALSE	FALSE
ENSG00000037474	NSUN2	TRUE	TRUE	TRUE
ENSG00000037637	FBXO42	TRUE	TRUE	TRUE
ENSG00000037749	MFAP3	TRUE	TRUE	TRUE
ENSG00000037757	MRI1	TRUE	TRUE	TRUE
ENSG00000037897	METTL1	TRUE	TRUE	TRUE
ENSG00000037965	HOXC8	FALSE	FALSE	FALSE
ENSG00000038002	AGA	TRUE	TRUE	TRUE
ENSG00000038210	PI4K2B	TRUE	TRUE	TRUE
ENSG00000038219	BOD1L1	TRUE	TRUE	TRUE
ENSG00000038274	MAT2B	TRUE	TRUE	TRUE
ENSG00000038295	TLL1	FALSE	FALSE	FALSE
ENSG00000038358	EDC4	TRUE	TRUE	TRUE
ENSG00000038382	TRIO	TRUE	TRUE	TRUE
ENSG00000038427	VCAN	FALSE	FALSE	FALSE
ENSG00000038532	CLEC16A	TRUE	TRUE	TRUE
ENSG00000038945	MSR1	TRUE	TRUE	TRUE
ENSG00000039068	CDH1	TRUE	FALSE	FALSE
ENSG00000039123	SKIV2L2	TRUE	TRUE	TRUE
ENSG00000039139	DNAH5	FALSE	FALSE	FALSE
ENSG00000039319	ZFYVE16	TRUE	TRUE	TRUE
ENSG00000039523	FAM65A	TRUE	TRUE	TRUE
ENSG00000039537	C6	FALSE	FALSE	FALSE
ENSG00000039560	RAI14	FALSE	FALSE	FALSE
ENSG00000039600	SOX30	FALSE	FALSE	FALSE
ENSG00000039650	PNKP	TRUE	TRUE	TRUE
ENSG00000039987	BEST2	FALSE	FALSE	FALSE
ENSG00000040199	PHLPP2	FALSE	FALSE	FALSE
ENSG00000040275	SPDL1	TRUE	TRUE	TRUE
ENSG00000040341	STAU2	TRUE	TRUE	TRUE
ENSG00000040487	PQLC2	FALSE	FALSE	TRUE
ENSG00000040531	CTNS	TRUE	TRUE	TRUE
ENSG00000040608	RTN4R	FALSE	FALSE	FALSE
ENSG00000040633	PHF23	TRUE	TRUE	TRUE
ENSG00000040731	CDH10	FALSE	FALSE	FALSE
ENSG00000040933	INPP4A	TRUE	TRUE	TRUE
ENSG00000041353	RAB27B	FALSE	FALSE	FALSE
ENSG00000041357	PSMA4	TRUE	TRUE	TRUE
ENSG00000041515	MYO16	FALSE	FALSE	FALSE
ENSG00000041802	LSG1	TRUE	TRUE	TRUE
ENSG00000041880	PARP3	FALSE	FALSE	FALSE
ENSG00000041982	TNC	FALSE	FALSE	FALSE
ENSG00000041988	THAP3	TRUE	TRUE	TRUE
ENSG00000042062	FAM65C	FALSE	FALSE	FALSE
ENSG00000042088	TDP1	TRUE	TRUE	TRUE
ENSG00000042286	AIFM2	FALSE	FALSE	FALSE
ENSG00000042304	C2orf83	FALSE	FALSE	FALSE
ENSG00000042317	SPATA7	FALSE	TRUE	FALSE
ENSG00000042429	MED17	TRUE	TRUE	TRUE
ENSG00000042445	RETSAT	TRUE	TRUE	TRUE
ENSG00000042493	CAPG	TRUE	TRUE	FALSE
ENSG00000042753	AP2S1	TRUE	TRUE	TRUE
ENSG00000042781	USH2A	FALSE	FALSE	FALSE
ENSG00000042813	ZPBP	FALSE	FALSE	FALSE
ENSG00000042832	TG	FALSE	FALSE	FALSE
ENSG00000042980	ADAM28	TRUE	TRUE	TRUE
ENSG00000043039	BARX2	FALSE	FALSE	FALSE
ENSG00000043093	DCUN1D1	TRUE	TRUE	TRUE
ENSG00000043143	JADE2	TRUE	TRUE	TRUE
ENSG00000043355	ZIC2	FALSE	FALSE	FALSE
ENSG00000043462	LCP2	FALSE	FALSE	FALSE
ENSG00000043514	TRIT1	TRUE	TRUE	TRUE
ENSG00000043591	ADRB1	FALSE	FALSE	FALSE
ENSG00000044012	GUCA2B	FALSE	FALSE	FALSE
ENSG00000044090	CUL7	FALSE	FALSE	FALSE
ENSG00000044115	CTNNA1	TRUE	TRUE	TRUE
ENSG00000044446	PHKA2	TRUE	TRUE	FALSE
ENSG00000044459	CNTLN	FALSE	FALSE	FALSE
ENSG00000044524	EPHA3	FALSE	FALSE	TRUE
ENSG00000044574	HSPA5	TRUE	TRUE	TRUE
ENSG00000046604	DSG2	FALSE	FALSE	FALSE
ENSG00000046647	GEMIN8	TRUE	TRUE	TRUE
ENSG00000046651	OFD1	TRUE	TRUE	TRUE
ENSG00000046653	GPM6B	FALSE	FALSE	FALSE
ENSG00000046774	MAGEC2	FALSE	FALSE	FALSE
ENSG00000046889	PREX2	FALSE	FALSE	FALSE
ENSG00000047056	WDR37	TRUE	TRUE	TRUE
ENSG00000047188	YTHDC2	TRUE	TRUE	TRUE
ENSG00000047230	CTPS2	TRUE	TRUE	TRUE
ENSG00000047249	ATP6V1H	TRUE	TRUE	TRUE
ENSG00000047315	POLR2B	TRUE	TRUE	TRUE
ENSG00000047346	FAM214A	TRUE	TRUE	TRUE
ENSG00000047365	ARAP2	TRUE	TRUE	TRUE
ENSG00000047410	TPR	TRUE	TRUE	TRUE
ENSG00000047457	CP	FALSE	FALSE	FALSE
ENSG00000047578	KIAA0556	FALSE	FALSE	FALSE
ENSG00000047579	DTNBP1	TRUE	TRUE	TRUE
ENSG00000047597	XK	FALSE	FALSE	FALSE
ENSG00000047617	ANO2	FALSE	FALSE	FALSE
ENSG00000047621	C12orf4	TRUE	TRUE	TRUE
ENSG00000047634	SCML1	FALSE	FALSE	FALSE
ENSG00000047644	WWC3	TRUE	TRUE	TRUE
ENSG00000047648	ARHGAP6	FALSE	FALSE	FALSE
ENSG00000047662	FAM184B	FALSE	FALSE	FALSE
ENSG00000047849	MAP4	TRUE	TRUE	TRUE
ENSG00000047932	GOPC	TRUE	TRUE	TRUE
ENSG00000047936	ROS1	FALSE	FALSE	FALSE
ENSG00000048028	USP28	TRUE	TRUE	TRUE
ENSG00000048052	HDAC9	TRUE	TRUE	TRUE
ENSG00000048140	TSPAN17	TRUE	TRUE	TRUE
ENSG00000048162	NOP16	TRUE	TRUE	TRUE
ENSG00000048342	CC2D2A	FALSE	FALSE	FALSE
ENSG00000048392	RRM2B	TRUE	TRUE	TRUE
ENSG00000048405	ZNF800	TRUE	TRUE	TRUE
ENSG00000048462	TNFRSF17	TRUE	TRUE	FALSE
ENSG00000048471	SNX29	TRUE	TRUE	TRUE
ENSG00000048540	LMO3	FALSE	FALSE	FALSE
ENSG00000048544	MRPS10	TRUE	TRUE	TRUE
ENSG00000048545	GUCA1A	FALSE	FALSE	FALSE
ENSG00000048649	RSF1	TRUE	TRUE	TRUE
ENSG00000048707	VPS13D	TRUE	TRUE	TRUE
ENSG00000048740	CELF2	TRUE	TRUE	TRUE
ENSG00000048828	FAM120A	TRUE	TRUE	TRUE
ENSG00000048991	R3HDM1	TRUE	TRUE	TRUE
ENSG00000049089	COL9A2	FALSE	FALSE	TRUE
ENSG00000049130	KITLG	FALSE	FALSE	FALSE
ENSG00000049167	ERCC8	TRUE	TRUE	TRUE
ENSG00000049192	ADAMTS6	TRUE	TRUE	TRUE
ENSG00000049239	H6PD	FALSE	FALSE	FALSE
ENSG00000049245	VAMP3	TRUE	TRUE	TRUE
ENSG00000049246	PER3	FALSE	FALSE	FALSE
ENSG00000049247	UTS2	FALSE	FALSE	FALSE
ENSG00000049249	TNFRSF9	FALSE	FALSE	FALSE
ENSG00000049283	EPN3	FALSE	FALSE	FALSE
ENSG00000049319	SRD5A2	FALSE	FALSE	FALSE
ENSG00000049323	LTBP1	TRUE	TRUE	FALSE
ENSG00000049449	RCN1	TRUE	TRUE	TRUE
ENSG00000049540	ELN	FALSE	FALSE	FALSE
ENSG00000049541	RFC2	TRUE	TRUE	TRUE
ENSG00000049618	ARID1B	TRUE	TRUE	TRUE
ENSG00000049656	CLPTM1L	TRUE	TRUE	TRUE
ENSG00000049759	NEDD4L	TRUE	TRUE	TRUE
ENSG00000049768	FOXP3	FALSE	FALSE	FALSE
ENSG00000049769	PPP1R3F	TRUE	TRUE	TRUE
ENSG00000049860	HEXB	TRUE	TRUE	TRUE
ENSG00000049883	PTCD2	TRUE	TRUE	TRUE
ENSG00000050030	KIAA2022	FALSE	FALSE	FALSE
ENSG00000050130	JKAMP	TRUE	TRUE	TRUE
ENSG00000050165	DKK3	FALSE	FALSE	FALSE
ENSG00000050327	ARHGEF5	FALSE	FALSE	FALSE
ENSG00000050344	NFE2L3	TRUE	FALSE	TRUE
ENSG00000050393	MCUR1	TRUE	TRUE	TRUE
ENSG00000050405	LIMA1	TRUE	FALSE	TRUE
ENSG00000050426	LETMD1	TRUE	TRUE	TRUE
ENSG00000050438	SLC4A8	FALSE	FALSE	FALSE
ENSG00000050555	LAMC3	FALSE	FALSE	FALSE
ENSG00000050628	PTGER3	FALSE	FALSE	FALSE
ENSG00000050730	TNIP3	FALSE	FALSE	FALSE
ENSG00000050748	MAPK9	TRUE	TRUE	TRUE
ENSG00000050767	COL23A1	FALSE	FALSE	FALSE
ENSG00000050820	BCAR1	FALSE	FALSE	FALSE
ENSG00000051009	FAM160A2	FALSE	FALSE	FALSE
ENSG00000051108	HERPUD1	TRUE	TRUE	TRUE
ENSG00000051128	HOMER3	TRUE	TRUE	TRUE
ENSG00000051180	RAD51	TRUE	TRUE	TRUE
ENSG00000051341	POLQ	TRUE	TRUE	TRUE
ENSG00000051382	PIK3CB	TRUE	TRUE	TRUE
ENSG00000051523	CYBA	TRUE	TRUE	TRUE
ENSG00000051596	THOC3	TRUE	TRUE	TRUE
ENSG00000051620	HEBP2	TRUE	TRUE	TRUE
ENSG00000051825	MPHOSPH9	TRUE	TRUE	TRUE
ENSG00000052126	PLEKHA5	TRUE	TRUE	TRUE
ENSG00000052344	PRSS8	FALSE	FALSE	FALSE
ENSG00000052723	SIKE1	TRUE	TRUE	TRUE
ENSG00000052749	RRP12	TRUE	TRUE	TRUE
ENSG00000052795	FNIP2	FALSE	FALSE	FALSE
ENSG00000052802	MSMO1	TRUE	TRUE	TRUE
ENSG00000052841	TTC17	TRUE	TRUE	TRUE
ENSG00000052850	ALX4	FALSE	FALSE	FALSE
ENSG00000053108	FSTL4	FALSE	FALSE	FALSE
ENSG00000053254	FOXN3	TRUE	TRUE	TRUE
ENSG00000053328	METTL24	FALSE	FALSE	FALSE
ENSG00000053371	AKR7A2	TRUE	TRUE	TRUE
ENSG00000053372	MRTO4	TRUE	TRUE	TRUE
ENSG00000053438	NNAT	FALSE	FALSE	FALSE
ENSG00000053501	USE1	TRUE	TRUE	TRUE
ENSG00000053524	MCF2L2	FALSE	FALSE	FALSE
ENSG00000053702	NRIP2	FALSE	FALSE	FALSE
ENSG00000053747	LAMA3	FALSE	FALSE	FALSE
ENSG00000053770	AP5M1	TRUE	TRUE	TRUE
ENSG00000053900	ANAPC4	TRUE	TRUE	TRUE
ENSG00000053918	KCNQ1	FALSE	FALSE	FALSE
ENSG00000054116	TRAPPC3	TRUE	TRUE	TRUE
ENSG00000054118	THRAP3	TRUE	TRUE	TRUE
ENSG00000054148	PHPT1	TRUE	TRUE	TRUE
ENSG00000054179	ENTPD2	FALSE	FALSE	FALSE
ENSG00000054219	LY75	FALSE	FALSE	TRUE
ENSG00000054267	ARID4B	TRUE	TRUE	TRUE
ENSG00000054277	OPN3	TRUE	TRUE	TRUE
ENSG00000054282	SDCCAG8	TRUE	TRUE	TRUE
ENSG00000054356	PTPRN	FALSE	FALSE	FALSE
ENSG00000054392	HHAT	FALSE	FALSE	FALSE
ENSG00000054523	KIF1B	TRUE	TRUE	TRUE
ENSG00000054598	FOXC1	TRUE	TRUE	TRUE
ENSG00000054611	TBC1D22A	TRUE	TRUE	TRUE
ENSG00000054654	SYNE2	TRUE	TRUE	FALSE
ENSG00000054690	PLEKHH1	FALSE	FALSE	FALSE
ENSG00000054793	ATP9A	FALSE	FALSE	FALSE
ENSG00000054796	SPO11	FALSE	FALSE	FALSE
ENSG00000054803	CBLN4	FALSE	FALSE	FALSE
ENSG00000054938	CHRDL2	FALSE	FALSE	FALSE
ENSG00000054965	FAM168A	TRUE	TRUE	TRUE
ENSG00000054967	RELT	TRUE	TRUE	TRUE
ENSG00000054983	GALC	TRUE	TRUE	TRUE
ENSG00000055044	NOP58	TRUE	TRUE	TRUE
ENSG00000055070	SZRD1	TRUE	TRUE	TRUE
ENSG00000055118	KCNH2	FALSE	FALSE	TRUE
ENSG00000055130	CUL1	TRUE	TRUE	TRUE
ENSG00000055147	FAM114A2	TRUE	TRUE	TRUE
ENSG00000055163	CYFIP2	TRUE	TRUE	TRUE
ENSG00000055208	TAB2	TRUE	TRUE	TRUE
ENSG00000055211	GINM1	TRUE	TRUE	TRUE
ENSG00000055332	EIF2AK2	TRUE	TRUE	TRUE
ENSG00000055483	USP36	TRUE	TRUE	TRUE
ENSG00000055609	KMT2C	TRUE	TRUE	TRUE
ENSG00000055732	MCOLN3	FALSE	FALSE	FALSE
ENSG00000055813	CCDC85A	FALSE	FALSE	FALSE
ENSG00000055917	PUM2	TRUE	TRUE	TRUE
ENSG00000055950	MRPL43	TRUE	TRUE	TRUE
ENSG00000055955	ITIH4	FALSE	FALSE	FALSE
ENSG00000055957	ITIH1	FALSE	FALSE	FALSE
ENSG00000056050	C4orf27	TRUE	TRUE	TRUE
ENSG00000056097	ZFR	TRUE	TRUE	TRUE
ENSG00000056277	ZNF280C	TRUE	TRUE	TRUE
ENSG00000056291	NPFFR2	FALSE	FALSE	FALSE
ENSG00000056487	PHF21B	FALSE	FALSE	FALSE
ENSG00000056558	TRAF1	TRUE	FALSE	TRUE
ENSG00000056586	RC3H2	TRUE	TRUE	TRUE
ENSG00000056661	PCGF2	FALSE	FALSE	TRUE
ENSG00000056736	IL17RB	FALSE	FALSE	FALSE
ENSG00000056972	TRAF3IP2	FALSE	FALSE	FALSE
ENSG00000056998	GYG2	FALSE	FALSE	FALSE
ENSG00000057019	DCBLD2	FALSE	FALSE	FALSE
ENSG00000057149	SERPINB3	FALSE	FALSE	FALSE
ENSG00000057252	SOAT1	TRUE	TRUE	TRUE
ENSG00000057294	PKP2	FALSE	FALSE	FALSE
ENSG00000057468	MSH4	FALSE	FALSE	FALSE
ENSG00000057593	F7	FALSE	FALSE	FALSE
ENSG00000057608	GDI2	TRUE	TRUE	TRUE
ENSG00000057657	PRDM1	TRUE	FALSE	FALSE
ENSG00000057663	ATG5	TRUE	TRUE	TRUE
ENSG00000057704	TMCC3	TRUE	TRUE	TRUE
ENSG00000057757	PITHD1	TRUE	TRUE	TRUE
ENSG00000057935	MTA3	TRUE	TRUE	TRUE
ENSG00000058056	USP13	TRUE	TRUE	TRUE
ENSG00000058063	ATP11B	TRUE	TRUE	TRUE
ENSG00000058085	LAMC2	FALSE	FALSE	FALSE
ENSG00000058091	CDK14	TRUE	TRUE	TRUE
ENSG00000058262	SEC61A1	TRUE	TRUE	TRUE
ENSG00000058272	PPP1R12A	TRUE	TRUE	TRUE
ENSG00000058335	RASGRF1	FALSE	FALSE	FALSE
ENSG00000058404	CAMK2B	FALSE	FALSE	FALSE
ENSG00000058453	CROCC	FALSE	FALSE	FALSE
ENSG00000058600	POLR3E	TRUE	TRUE	TRUE
ENSG00000058668	ATP2B4	TRUE	TRUE	TRUE
ENSG00000058673	ZC3H11A	TRUE	TRUE	TRUE
ENSG00000058729	RIOK2	TRUE	TRUE	TRUE
ENSG00000058799	YIPF1	TRUE	TRUE	TRUE
ENSG00000058804	NDC1	TRUE	TRUE	TRUE
ENSG00000058866	DGKG	FALSE	FALSE	FALSE
ENSG00000059122	FLYWCH1	TRUE	FALSE	FALSE
ENSG00000059145	UNKL	FALSE	FALSE	FALSE
ENSG00000059377	TBXAS1	FALSE	FALSE	TRUE
ENSG00000059378	PARP12	TRUE	TRUE	TRUE
ENSG00000059573	ALDH18A1	TRUE	TRUE	TRUE
ENSG00000059588	TARBP1	TRUE	TRUE	TRUE
ENSG00000059691	PET112	TRUE	TRUE	TRUE
ENSG00000059728	MXD1	TRUE	TRUE	TRUE
ENSG00000059758	CDK17	TRUE	TRUE	TRUE
ENSG00000059769	DNAJC25	TRUE	TRUE	TRUE
ENSG00000059804	SLC2A3	FALSE	FALSE	FALSE
ENSG00000059915	PSD	FALSE	FALSE	FALSE
ENSG00000060069	CTDP1	TRUE	TRUE	TRUE
ENSG00000060138	YBX3	TRUE	TRUE	TRUE
ENSG00000060140	STYK1	FALSE	FALSE	FALSE
ENSG00000060237	WNK1	TRUE	TRUE	TRUE
ENSG00000060303	RPS17P5	FALSE	FALSE	FALSE
ENSG00000060339	CCAR1	TRUE	TRUE	TRUE
ENSG00000060491	OGFR	TRUE	TRUE	TRUE
ENSG00000060558	GNA15	FALSE	FALSE	TRUE
ENSG00000060566	CREB3L3	FALSE	FALSE	FALSE
ENSG00000060642	PIGV	TRUE	TRUE	TRUE
ENSG00000060656	PTPRU	FALSE	FALSE	FALSE
ENSG00000060688	SNRNP40	TRUE	TRUE	TRUE
ENSG00000060709	RIMBP2	FALSE	FALSE	FALSE
ENSG00000060718	COL11A1	FALSE	FALSE	FALSE
ENSG00000060749	QSER1	TRUE	TRUE	TRUE
ENSG00000060762	MPC1	TRUE	TRUE	TRUE
ENSG00000060971	ACAA1	TRUE	TRUE	TRUE
ENSG00000060982	BCAT1	TRUE	TRUE	TRUE
ENSG00000061273	HDAC7	TRUE	TRUE	TRUE
ENSG00000061337	LZTS1	FALSE	FALSE	FALSE
ENSG00000061455	PRDM6	FALSE	FALSE	FALSE
ENSG00000061492	WNT8A	FALSE	FALSE	FALSE
ENSG00000061656	SPAG4	FALSE	FALSE	FALSE
ENSG00000061676	NCKAP1	FALSE	FALSE	FALSE
ENSG00000061794	MRPS35	TRUE	TRUE	TRUE
ENSG00000061918	GUCY1B3	FALSE	FALSE	FALSE
ENSG00000061936	SFSWAP	TRUE	TRUE	TRUE
ENSG00000061938	TNK2	FALSE	FALSE	TRUE
ENSG00000061987	MON2	TRUE	TRUE	TRUE
ENSG00000062038	CDH3	FALSE	FALSE	FALSE
ENSG00000062096	ARSF	FALSE	FALSE	FALSE
ENSG00000062194	GPBP1	TRUE	TRUE	TRUE
ENSG00000062282	DGAT2	FALSE	FALSE	FALSE
ENSG00000062370	ZNF112	FALSE	FALSE	FALSE
ENSG00000062485	CS	TRUE	TRUE	TRUE
ENSG00000062524	LTK	FALSE	FALSE	FALSE
ENSG00000062582	MRPS24	TRUE	TRUE	TRUE
ENSG00000062598	ELMO2	TRUE	TRUE	TRUE
ENSG00000062650	WAPAL	TRUE	TRUE	TRUE
ENSG00000062716	VMP1	TRUE	TRUE	TRUE
ENSG00000062725	APPBP2	TRUE	TRUE	TRUE
ENSG00000062822	POLD1	TRUE	TRUE	TRUE
ENSG00000063015	SEZ6	FALSE	FALSE	FALSE
ENSG00000063046	EIF4B	TRUE	TRUE	TRUE
ENSG00000063127	SLC6A16	FALSE	TRUE	FALSE
ENSG00000063169	GLTSCR1	FALSE	FALSE	FALSE
ENSG00000063176	SPHK2	TRUE	TRUE	FALSE
ENSG00000063177	RPL18	TRUE	TRUE	TRUE
ENSG00000063180	CA11	FALSE	FALSE	FALSE
ENSG00000063241	ISOC2	TRUE	TRUE	TRUE
ENSG00000063244	U2AF2	TRUE	TRUE	TRUE
ENSG00000063245	EPN1	TRUE	TRUE	TRUE
ENSG00000063322	MED29	TRUE	TRUE	TRUE
ENSG00000063438	AHRR	FALSE	FALSE	FALSE
ENSG00000063515	GSC2	FALSE	FALSE	FALSE
ENSG00000063587	ZNF275	TRUE	TRUE	TRUE
ENSG00000063601	MTMR1	TRUE	TRUE	TRUE
ENSG00000063660	GPC1	FALSE	FALSE	FALSE
ENSG00000063761	ADCK1	FALSE	TRUE	FALSE
ENSG00000063854	HAGH	TRUE	TRUE	TRUE
ENSG00000063978	RNF4	TRUE	TRUE	TRUE
ENSG00000064012	CASP8	TRUE	TRUE	TRUE
ENSG00000064042	LIMCH1	FALSE	FALSE	FALSE
ENSG00000064102	ASUN	TRUE	TRUE	TRUE
ENSG00000064115	TM7SF3	TRUE	TRUE	TRUE
ENSG00000064195	DLX3	FALSE	FALSE	FALSE
ENSG00000064199	SPA17	TRUE	TRUE	TRUE
ENSG00000064201	TSPAN32	FALSE	FALSE	FALSE
ENSG00000064205	WISP2	FALSE	FALSE	FALSE
ENSG00000064218	DMRT3	FALSE	FALSE	FALSE
ENSG00000064225	ST3GAL6	FALSE	FALSE	FALSE
ENSG00000064270	ATP2C2	FALSE	FALSE	FALSE
ENSG00000064300	NGFR	FALSE	FALSE	FALSE
ENSG00000064309	CDON	FALSE	FALSE	FALSE
ENSG00000064313	TAF2	TRUE	TRUE	TRUE
ENSG00000064393	HIPK2	TRUE	TRUE	TRUE
ENSG00000064419	TNPO3	TRUE	TRUE	TRUE
ENSG00000064489	MEF2BNB-MEF2B	TRUE	TRUE	TRUE
ENSG00000064490	RFXANK	TRUE	TRUE	TRUE
ENSG00000064545	TMEM161A	TRUE	TRUE	TRUE
ENSG00000064547	LPAR2	FALSE	FALSE	FALSE
ENSG00000064601	CTSA	TRUE	TRUE	TRUE
ENSG00000064607	SUGP2	TRUE	TRUE	TRUE
ENSG00000064651	SLC12A2	TRUE	TRUE	TRUE
ENSG00000064652	SNX24	TRUE	TRUE	TRUE
ENSG00000064655	EYA2	FALSE	FALSE	FALSE
ENSG00000064666	CNN2	TRUE	TRUE	TRUE
ENSG00000064687	ABCA7	FALSE	TRUE	FALSE
ENSG00000064692	SNCAIP	FALSE	FALSE	FALSE
ENSG00000064703	DDX20	TRUE	TRUE	TRUE
ENSG00000064726	BTBD1	TRUE	TRUE	TRUE
ENSG00000064763	FAR2	FALSE	FALSE	FALSE
ENSG00000064787	BCAS1	FALSE	FALSE	FALSE
ENSG00000064835	POU1F1	FALSE	FALSE	FALSE
ENSG00000064886	CHI3L2	TRUE	TRUE	TRUE
ENSG00000064932	SBNO2	TRUE	TRUE	TRUE
ENSG00000064933	PMS1	TRUE	TRUE	TRUE
ENSG00000064961	HMG20B	TRUE	TRUE	TRUE
ENSG00000064989	CALCRL	FALSE	FALSE	FALSE
ENSG00000064995	TAF11	TRUE	TRUE	TRUE
ENSG00000064999	ANKS1A	TRUE	TRUE	TRUE
ENSG00000065000	AP3D1	TRUE	TRUE	TRUE
ENSG00000065029	ZNF76	TRUE	TRUE	TRUE
ENSG00000065054	SLC9A3R2	TRUE	TRUE	TRUE
ENSG00000065057	NTHL1	TRUE	TRUE	TRUE
ENSG00000065060	UHRF1BP1	TRUE	TRUE	TRUE
ENSG00000065135	GNAI3	TRUE	TRUE	TRUE
ENSG00000065150	IPO5	TRUE	TRUE	TRUE
ENSG00000065154	OAT	TRUE	TRUE	TRUE
ENSG00000065183	WDR3	TRUE	TRUE	TRUE
ENSG00000065243	PKN2	TRUE	TRUE	TRUE
ENSG00000065268	WDR18	TRUE	TRUE	TRUE
ENSG00000065308	TRAM2	TRUE	TRUE	TRUE
ENSG00000065320	NTN1	FALSE	FALSE	FALSE
